,BASIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0947  ,FAIZABAD                                          ,17,140,1204,3417,2468371,347052.96,13.89,961,927,18.16,22.46,0.04,70.63,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0929  ,FARRUKHABAD                                       ,9,92,1166,2644,1887577,292763.19,22,874,884,20.2,16.59,0.01,70.57,60.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0942  ,FATEHPUR                                          ,15,180,1580,3971,2632684,377000.35,12.25,900,905,14.05,24.75,0.01,68.78,57.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0916  ,FIROZABAD                                         ,11,135,1362,3026,2496761,370019.98,33.33,867,879,21.62,18.97,0.1,74.6,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0910  ,GAUTAM BUDDHA NAGAR                               ,4,40,385,1435,1674714,245178.13,59.56,852,850,39.32,13.11,0.13,82.2,72.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0909  ,GHAZIABAD                                         ,6,31,321,1761,4661452,663324.62,67.46,878,850,41.66,16.52,0.09,85,81.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0965  ,GHAZIPUR                                          ,17,200,1707,5577,3622727,538699.5,7.56,951,907,19.26,20.07,0.79,74.27,62.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0953  ,GONDA                                             ,19,172,1790,4207,3431386,545933.51,6.56,922,924,24.07,15.49,0.03,61.16,49.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0958  ,GORAKHPUR                                         ,20,197,2295,4279,4436275,595348.11,18.78,944,905,17.69,21.08,0.41,73.25,61.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0938  ,HAMIRPUR (U.P.)                                   ,10,66,677,1819,1104021,148601.23,18.96,860,885,5.78,21.84,0.04,70.16,57.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0975  ,HAPUR (PANCHSHEEL NAGAR)                          ,6,53,343,1078,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0925  ,HARDOI                                            ,25,203,2162,5380,4091380,662803.56,13.22,856,863,20.39,31.14,0.01,68.89,59.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0913  ,HATHRAS                                           ,9,78,1011,2436,1565678,240331.57,21.31,870,862,17.19,24.77,0.02,73.1,60.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0935  ,JALAUN                                            ,13,85,1158,2721,1670718,219365.27,25.06,865,880,14.87,27.7,0.05,75.16,63.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0964  ,JAUNPUR                                           ,22,257,2329,5410,4476072,643211.55,7.45,1018,916,14.43,22.04,0.11,73.66,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0936  ,JHANSI                                            ,10,71,940,2534,2000755,249094,41.78,885,859,14.66,28.15,0.19,76.37,64.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0906  ,JYOTIBA PHULE NAGAR                               ,8,88,1026,2963,1838771,291261.33,24.83,907,898,22.66,17.28,0.01,65.7,53.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0930  ,KANNAUJ                                           ,9,87,815,2594,1658005,251519.36,16.92,879,897,19.37,18.71,0,74.01,64.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0933  ,KANPUR DEHAT                                      ,10,115,1345,2764,1795092,,9.66,862,,14.82,25.64,0.05,77.52,68.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0934  ,KANPUR NAGAR                                      ,20,169,1082,4665,4572951,484732.81,65.93,852,870,9.72,17.83,0.08,81.31,76.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0972  ,KANSHIRAM NAGAR                                   ,10,85,880,2088,1438156,244917.97,20.05,879,888,17.05,17.7,0.01,62.3,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0944  ,KAUSHAMBI                                         ,8,112,881,1952,1596909,263489.99,7.79,905,926,23.49,34.72,0.01,63.69,50.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0923  ,KHERI                                             ,19,170,2134,5135,4013634,644589.62,11.49,887,926,25.14,26.4,1.33,62.71,52.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0959  ,KUSHINAGAR                                        ,15,145,1443,4091,3560830,551572.57,4.72,955,917,23.08,15.27,2.25,67.66,54.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0937  ,LALITPUR                                          ,7,49,714,1914,1218002,205964.14,14.38,905,914,24.57,19.69,5.86,64.95,52.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0927  ,LUCKNOW                                           ,9,134,1156,4822,4588455,521707.33,66.2,906,913,25.79,20.66,0.16,79.33,73.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0957  ,MAHARAJGANJ                                       ,17,109,1054,2862,2665292,402192.56,5.06,938,924,22.61,18.36,0.61,64.3,50.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0939  ,MAHOBA                                            ,5,41,451,1385,876055,124750.23,21.19,880,897,23.66,25.22,0.07,66.94,54.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0918  ,MAINPURI                                          ,10,90,1394,3260,1847194,275601.34,15.39,876,878,15.69,19.71,0.03,78.26,68.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0914  ,MATHURA                                           ,13,125,1162,3243,2541894,396789.65,29.66,858,871,22.53,19.89,0.06,72.65,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0962  ,MAU                                               ,10,107,730,2489,2205170,327467.75,22.66,978,924,18.94,21.51,1.04,75.16,65.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0907  ,MEERUT                                            ,14,168,777,3007,3447405,488152.55,51.13,885,850,15.01,18.12,0.1,74.8,65.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0969  ,MIRZAPUR                                          ,13,106,1469,2983,2494533,392140.59,13.89,900,902,17.89,26.48,0.81,70.38,58.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0904  ,MORADABAD                                         ,11,71,1143,3631,4773138,763224.77,33.01,903,909,25.25,15.33,0.01,58.67,49.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0902  ,MUZAFFARNAGAR                                     ,12,94,606,2879,4138605,630309.54,28.76,886,858,16.8,13.55,0.01,70.11,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0921  ,PILIBHIT                                          ,9,96,1202,2534,2037225,297027.41,17.43,889,909,23.83,16.42,0.08,63.58,52.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0943  ,PRATAPGARH                                        ,18,173,1866,4295,3173752,427504.39,5.54,994,915,16.2,22.1,0.02,73.1,60.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0928  ,RAE BARELI                                        ,20,164,1978,3394,3404004,460902.14,9.05,941,929,18.51,30.26,0.05,69.04,58.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0905  ,RAMPUR                                            ,7,90,1779,2913,2335398,370160.58,25.21,905,919,21.4,13.18,0.02,55.08,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0901  ,SAHARANPUR                                        ,14,127,1362,4237,3464228,505430.87,30.71,887,883,19.59,22.05,0.03,72.03,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0968  ,SAMBHAL (BHIM NAGAR)                              ,10,71,953,2265,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0956  ,SANT KABIR NAGAR                                  ,9,95,1132,1970,1714300,272059.41,7.47,969,940,20.71,21.52,0.09,69.01,56.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0922  ,SHAHJAHANPUR                                      ,17,160,2165,4442,3002376,488486.58,19.7,865,902,17.84,17.72,0.02,61.61,51.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0974  ,SHAMLI (PRABUDH NAGAR)                            ,8,42,330,1367,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0951  ,SHRAWASTI                                         ,5,54,804,1555,1114615,202637.01,3.45,875,923,-5.25,16.95,0.5,49.13,37.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0954  ,SIDDHARTHNAGAR                                    ,14,156,1668,3060,2553526,465763.14,6.28,970,922,25.17,15.97,0.47,61.81,49.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0924  ,SITAPUR                                           ,23,239,2583,5246,4474446,732914.25,11.84,879,921,23.62,32.26,0.04,63.38,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0970  ,SONBHADRA                                         ,8,67,1028,2896,1862612,309007.33,16.89,913,920,27.27,22.64,20.67,66.18,54.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0949  ,Sultanpur                                         ,15,117,1337,3261,3790922,539448.2,5.28,978,921,17.92,22.43,0.02,71.14,60.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0926  ,UNNAO                                             ,17,196,2109,4361,3110595,417130.79,17.14,901,913,15.19,30.52,0.09,68.29,58.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09,UTTAR PRADESH                                     ,0967  ,VARANASI                                          ,10,119,1327,2420,3682194,478317,43.43,909,896,17.32,13.24,0.78,77.05,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0509  ,ALMORA                                            ,11,107,1396,2238,621927,77989.65,10.02,1142,921,-1.73,24.26,0.21,81.06,70.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0508  ,BAGESHWAR                                         ,3,46,583,976,259840,34662.66,3.5,1093,901,5.13,27.73,0.76,80.69,69.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0502  ,CHAMOLI                                           ,9,78,813,1640,391114,50766.6,15.11,1021,889,5.6,20.25,3.13,83.48,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0510  ,CHAMPAWAT                                         ,4,40,499,874,259315,36537.48,14.79,981,870,15.49,18.25,0.52,80.73,68.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0505  ,DEHRADUN                                          ,6,82,945,2398,1698560,196353.54,55.9,902,890,32.48,13.49,6.58,85.24,79.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0506  ,GARHWAL                                           ,15,136,1722,2682,686527,82108.63,16.41,1103,899,-1.51,17.8,0.32,82.59,73.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0513  ,HARDWAR                                           ,6,55,662,1863,1927029,284429.48,37.77,879,869,33.16,21.76,0.33,74.62,65.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0511  ,NAINITAL                                          ,8,78,1043,1912,955128,122160.87,38.94,933,891,25.2,20.03,0.79,84.85,78.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,UTTARAKHAND                                       ,0507  ,PITHORAGARH                                       ,8,94,951,2025,485993,62887.49,14.31,1021,812,5.13,24.9,4.04,82.93,72.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
